datetime,portfolio_value,cash,return
2021-04-21 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-04-22 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-04-23 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-04-24 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-04-26 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-04-27 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-04-28 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-04-29 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-04-30 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-01 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-03 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-04 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-05 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-06 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-07 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-08 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-10 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-11 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-12 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-13 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-14 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-15 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-17 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-18 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-19 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-20 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-21 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-22 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-24 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-25 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-26 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-27 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-28 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-05-29 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-01 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-02 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-03 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-04 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-05 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-07 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-08 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-09 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-10 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-11 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-12 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-14 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-15 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-16 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-17 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-18 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-19 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-21 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-22 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-23 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-24 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-25 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-26 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-28 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-29 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-06-30 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-01 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-02 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-03 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-06 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-07 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-08 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-09 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-10 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-12 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-13 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-14 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-15 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-16 09:30:00-04:00,97502.59192352294,97502.59192352294,0.0
2021-07-17 09:30:00-04:00,97502.59192352294,146335.71301727294,0.0
2021-07-19 09:30:00-04:00,98659.55383758544,146335.71301727294,0.011865960598975489
2021-07-20 09:30:00-04:00,97913.63342742919,146335.71301727294,-0.007560549193078581
2021-07-21 09:30:00-04:00,97644.83411102294,146335.71301727294,-0.002745269550286644
2021-07-22 09:30:00-04:00,97333.47424774169,146335.71301727294,-0.0031886977546321527
2021-07-23 09:30:00-04:00,97333.47424774169,146335.71301727294,0.0
2021-07-24 09:30:00-04:00,97333.47424774169,146335.71301727294,0.0
2021-07-26 09:30:00-04:00,97065.79260711669,146335.71301727294,-0.002750149860506146
2021-07-27 09:30:00-04:00,97091.55383758544,146335.71301727294,0.00026539968177075046
2021-07-28 09:30:00-04:00,97075.87219696044,146335.71301727294,-0.00016151395260632917
2021-07-29 09:30:00-04:00,97132.93384246825,73122.57178192138,0.0005878046132001824
2021-07-30 09:30:00-04:00,97132.93384246825,36594.43054656981,0.0
2021-07-31 09:30:00-04:00,97132.93384246825,36594.43054656981,0.0
2021-08-02 09:30:00-04:00,98158.93842010497,36594.43054656981,0.01056289084504236
2021-08-03 09:30:00-04:00,99117.00392608641,36594.43054656981,0.009760349097104992
2021-08-04 09:30:00-04:00,98847.60716705321,36594.43054656981,-0.002717967133410326
2021-08-05 09:30:00-04:00,98158.88449554442,36594.43054656981,-0.00696751991522504
2021-08-06 09:30:00-04:00,98158.88449554442,36594.43054656981,0.0
2021-08-07 09:30:00-04:00,98158.88449554442,36594.43054656981,0.0
2021-08-09 09:30:00-04:00,98170.07404022216,36594.43054656981,0.00011399421188662551
2021-08-10 09:30:00-04:00,97738.54204254149,36594.43054656981,-0.004395759113962283
2021-08-11 09:30:00-04:00,97867.20294647216,36594.43054656981,0.0013163783829992504
2021-08-12 09:30:00-04:00,99756.58188323973,36594.43054656981,0.019305537298342612
2021-08-13 09:30:00-04:00,99756.58188323973,36594.43054656981,0.0
2021-08-14 09:30:00-04:00,99756.58188323973,36594.43054656981,0.0
2021-08-16 09:30:00-04:00,100864.11839752196,36594.43054656981,0.011102390372382143
2021-08-17 09:30:00-04:00,100681.11381988524,36594.43054656981,-0.0018143674930609643
2021-08-18 09:30:00-04:00,97809.96085052489,36594.43054656981,-0.028517294459979192
2021-08-19 09:30:00-04:00,99195.6311691284,36594.43054656981,0.014166965271779741
2021-08-20 09:30:00-04:00,99195.6311691284,36594.43054656981,0.0
2021-08-21 09:30:00-04:00,99195.6311691284,36594.43054656981,0.0
2021-08-23 09:30:00-04:00,99854.33809356688,36594.43054656981,0.006640483221638904
2021-08-24 09:30:00-04:00,100105.17718963622,36594.43054656981,0.00251205006070232
2021-08-25 09:30:00-04:00,98947.76681976317,36594.43054656981,-0.01156194317183501
2021-08-26 09:30:00-04:00,98454.30785064696,36594.43054656981,-0.004987065246404798
2021-08-27 09:30:00-04:00,98454.30785064696,36594.43054656981,0.0
2021-08-28 09:30:00-04:00,98454.30785064696,36594.43054656981,0.0
2021-08-30 09:30:00-04:00,101824.81277923583,36594.43054656981,0.034234204700335225
2021-08-31 09:30:00-04:00,101905.68220977782,36594.43054656981,0.0007942016128950069
2021-09-01 09:30:00-04:00,102609.91602020263,36594.43054656981,0.006910643206088363
2021-09-02 09:30:00-04:00,102676.50514678954,36594.43054656981,0.0006489541086243111
2021-09-03 09:30:00-04:00,102676.50514678954,36594.43054656981,0.0
2021-09-04 09:30:00-04:00,102676.50514678954,36594.43054656981,0.0
2021-09-07 09:30:00-04:00,105242.56566314696,36594.43054656981,0.024991701000038002
2021-09-08 09:30:00-04:00,104132.94334869384,36594.43054656981,-0.010543474567170197
2021-09-09 09:30:00-04:00,103722.94958953856,36594.43054656981,-0.00393721473695785
2021-09-10 09:30:00-04:00,103722.94958953856,36594.43054656981,0.0
2021-09-11 09:30:00-04:00,103722.94958953856,36594.43054656981,0.0
2021-09-13 09:30:00-04:00,100520.64572601317,36594.43054656981,-0.030873628991441415
2021-09-14 09:30:00-04:00,99554.02924041747,36594.43054656981,-0.009616099047258242
2021-09-15 09:30:00-04:00,99160.55157928466,36594.43054656981,-0.00395240317378398
2021-09-16 09:30:00-04:00,99717.7746017456,36594.43054656981,0.005619402207695412
2021-09-17 09:30:00-04:00,99717.7746017456,36594.43054656981,0.0
2021-09-18 09:30:00-04:00,99717.7746017456,36594.43054656981,0.0
2021-09-20 09:30:00-04:00,96945.93512420653,36594.43054656981,-0.027796844530569187
2021-09-21 09:30:00-04:00,97394.37959747313,36594.43054656981,0.004625717134937757
2021-09-22 09:30:00-04:00,98638.5752304077,36594.43054656981,0.012774819636171886
2021-09-23 09:30:00-04:00,97709.09305267333,36594.43054656981,-0.00942311033551746
2021-09-24 09:30:00-04:00,97709.09305267333,36594.43054656981,0.0
2021-09-25 09:30:00-04:00,97709.09305267333,36594.43054656981,0.0
2021-09-27 09:30:00-04:00,96075.90027313231,36594.43054656981,-0.016714849442524105
2021-09-28 09:30:00-04:00,95987.88119964598,36594.43054656981,-0.0009161410222137123
2021-09-29 09:30:00-04:00,96798.13455657958,36594.43054656981,0.008441204731338248
2021-09-30 09:30:00-04:00,96026.7646835327,36594.43054656981,-0.007968850604202493
2021-10-01 09:30:00-04:00,96026.7646835327,36594.43054656981,0.0
2021-10-02 09:30:00-04:00,96026.7646835327,36594.43054656981,0.0
2021-10-04 09:30:00-04:00,94280.46580963134,36594.43054656981,-0.018185543162434925
2021-10-05 09:30:00-04:00,94373.92270355223,36594.43054656981,0.0009912646603762454
2021-10-06 09:30:00-04:00,96077.28705291747,36594.43054656981,0.018049099799696267
2021-10-07 09:30:00-04:00,96691.43838958739,36594.43054656981,0.006392263515222485
2021-10-08 09:30:00-04:00,96691.43838958739,36594.43054656981,0.0
2021-10-09 09:30:00-04:00,96691.43838958739,36594.43054656981,0.0
2021-10-11 09:30:00-04:00,96510.95579986571,36594.43054656981,-0.001866582943926054
2021-10-12 09:30:00-04:00,95108.07567291259,36594.43054656981,-0.01453596760415754
2021-10-13 09:30:00-04:00,95278.9625137329,36594.43054656981,0.0017967647816574672
2021-10-14 09:30:00-04:00,95903.86378936766,36594.43054656981,0.0065586490359264005
2021-10-15 09:30:00-04:00,95903.86378936766,36594.43054656981,0.0
2021-10-16 09:30:00-04:00,95903.86378936766,36594.43054656981,0.0
2021-10-18 09:30:00-04:00,97895.97487335204,36594.43054656981,0.020771958555909853
2021-10-19 09:30:00-04:00,98931.16768341063,36594.43054656981,0.01057441648032853
2021-10-20 09:30:00-04:00,98942.97992401122,36594.43054656981,0.00011939857657794484
2021-10-21 09:30:00-04:00,99458.58185272216,36594.43054656981,0.0052111016780262975
2021-10-22 09:30:00-04:00,99458.58185272216,36594.43054656981,0.0
2021-10-23 09:30:00-04:00,99458.58185272216,36594.43054656981,0.0
2021-10-25 09:30:00-04:00,98661.12478790281,-14680.346601867692,-0.008017981454835343
2021-10-26 09:30:00-04:00,98683.89386138914,-14680.346601867692,0.0002307805990988676
2021-10-27 09:30:00-04:00,99033.03895721433,-14680.346601867692,0.003538014990730032
2021-10-28 09:30:00-04:00,97059.63432464597,-14680.346601867692,-0.019926730042293617
2021-10-29 09:30:00-04:00,97059.63432464597,-14680.346601867692,0.0
2021-10-30 09:30:00-04:00,97059.63432464597,-14680.346601867692,0.0
2021-11-01 09:30:00-04:00,98152.59617767332,-14680.346601867692,0.011260725023665374
2021-11-02 09:30:00-04:00,99465.66293487546,-14680.346601867692,0.013377809740511282
2021-11-03 09:30:00-04:00,100368.87478790281,-14680.346601867692,0.00908063975423068
2021-11-04 09:30:00-04:00,100604.16293487546,-14680.346601867692,0.0023442341808639355
2021-11-05 09:30:00-04:00,100604.16293487546,-14680.346601867692,0.0
2021-11-06 09:30:00-04:00,100604.16293487546,-14680.346601867692,0.0
2021-11-08 09:30:00-05:00,100406.82617767333,-14513.366601867692,-0.0019615168144669903
2021-11-09 09:30:00-05:00,99488.43108184813,-14513.366601867692,-0.009146739627045486
2021-11-10 09:30:00-05:00,99351.81664093016,-14513.366601867692,-0.0013731691155686176
2021-11-11 09:30:00-05:00,98547.2784939575,-14513.366601867692,-0.0080978705188689
2021-11-12 09:30:00-05:00,98144.99783905028,-14513.366601867692,-0.004082108212982161
2021-11-13 09:30:00-05:00,98144.99783905028,-14513.366601867692,0.0
2021-11-15 09:30:00-05:00,99617.45969207762,-14513.366601867692,0.015002923077567898
2021-11-16 09:30:00-05:00,99291.09525115966,-14513.366601867692,-0.003276177107173539
2021-11-17 09:30:00-05:00,100095.63339813231,-14513.366601867692,0.00810282276509855
2021-11-18 09:30:00-05:00,102152.5284939575,-14513.366601867692,0.020549298965359064
2021-11-19 09:30:00-05:00,105142.97876556395,-14513.366601867692,0.029274363696081496
2021-11-20 09:30:00-05:00,105142.97876556395,-14513.366601867692,0.0
2021-11-22 09:30:00-05:00,108201.74783905028,-14513.366601867692,0.029091520036791385
2021-11-23 09:30:00-05:00,107776.70969207762,-14513.366601867692,-0.003928200379950453
2021-11-24 09:30:00-05:00,107495.88339813231,-14513.366601867692,-0.0026056306111742478
2021-11-25 09:30:00-05:00,107495.88339813231,-14513.366601867692,0.0
2021-11-26 09:30:00-05:00,106600.26895721434,-14513.366601867692,-0.00833161617548539
2021-11-27 09:30:00-05:00,106600.26895721434,-14513.366601867692,0.0
2021-11-29 09:30:00-05:00,106448.45969207762,-14513.366601867692,-0.0014240983312870936
2021-11-30 09:30:00-05:00,106919.04756744383,-14513.366601867692,0.004420804929704758
2021-12-01 09:30:00-05:00,112603.95015533446,-14513.366601867692,0.0531701573969281
2021-12-02 09:30:00-05:00,105970.29756744383,-14513.366601867692,-0.05891136659717233
2021-12-03 09:30:00-05:00,109977.81664093016,-14513.366601867692,0.03781738058191042
2021-12-04 09:30:00-05:00,109977.81664093016,-14513.366601867692,0.0
2021-12-06 09:30:00-05:00,110182.73830230712,-14513.366601867692,0.0018632999602639089
2021-12-07 09:30:00-05:00,113818.35478790282,-14513.366601867692,0.03299624370943399
2021-12-08 09:30:00-05:00,116133.307104187,-14513.366601867692,0.020339007013394417
2021-12-09 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0089798980567517
2021-12-10 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-11 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-13 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-14 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-15 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-16 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-17 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-18 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-20 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-21 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-22 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-23 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-24 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-27 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-28 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-29 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-30 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2021-12-31 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-01 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-03 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-04 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-05 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-06 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-07 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-08 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-10 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-11 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-12 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-13 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-14 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-15 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-18 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-19 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-20 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-21 09:30:00-05:00,117176.17236297604,117176.17236297604,0.0
2022-01-22 09:30:00-05:00,117176.17236297604,175544.53204315182,0.0
2022-01-24 09:30:00-05:00,118948.60220306393,175544.53204315182,0.01512619677145155
2022-01-25 09:30:00-05:00,118813.67236297604,175544.53204315182,-0.0011343541461508178
2022-01-26 09:30:00-05:00,117810.21188323971,175544.53204315182,-0.008445665046618145
2022-01-27 09:30:00-05:00,118132.47076385494,175544.53204315182,0.002735407020018066
2022-01-28 09:30:00-05:00,118863.45300262448,175544.53204315182,0.0061878180828940366
2022-01-29 09:30:00-05:00,118863.45300262448,175544.53204315182,0.0
2022-01-31 09:30:00-05:00,117742.0933224487,175544.53204315182,-0.009434015686478725
2022-02-01 09:30:00-05:00,116505.45300262448,175544.53204315182,-0.010502958499621351
2022-02-02 09:30:00-05:00,115874.03204315182,175544.53204315182,-0.005419668721072024
2022-02-03 09:30:00-05:00,116470.08044403073,175544.53204315182,0.005143934239355108
2022-02-04 09:30:00-05:00,117072.68124359127,175544.53204315182,0.005173867805905008
2022-02-05 09:30:00-05:00,117072.68124359127,175544.53204315182,0.0
2022-02-07 09:30:00-05:00,116658.72076385494,175544.53204315182,-0.0035359272149495524
2022-02-08 09:30:00-05:00,117022.90060394284,175544.53204315182,0.003121754102079377
2022-02-09 09:30:00-05:00,115910.71188323971,175544.53204315182,-0.009504026262921461
2022-02-10 09:30:00-05:00,116418.99252288815,175544.53204315182,0.004385104977704168
2022-02-11 09:30:00-05:00,116671.82156341549,175544.53204315182,0.0021717164446140025
2022-02-12 09:30:00-05:00,116671.82156341549,175544.53204315182,0.0
2022-02-14 09:30:00-05:00,117915.01028411862,175544.53204315182,0.010655432511846197
2022-02-15 09:30:00-05:00,117415.90060394284,175544.53204315182,-0.00423279172832336
2022-02-16 09:30:00-05:00,117389.70300262448,175544.53204315182,-0.00022311800346974664
2022-02-17 09:30:00-05:00,117482.71188323971,175544.53204315182,0.000792308679860465
2022-02-18 09:30:00-05:00,118254.30380218502,175544.53204315182,0.006567706061400447
2022-02-19 09:30:00-05:00,118254.30380218502,175544.53204315182,0.0
2022-02-22 09:30:00-05:00,118966.9401242065,175544.53204315182,0.006026303475715977
2022-02-23 09:30:00-05:00,118866.07156341549,175544.53204315182,-0.0008478705149994603
2022-02-24 09:30:00-05:00,121700.9134823608,175544.53204315182,0.02384904188099557
2022-02-25 09:30:00-05:00,119265.62396209713,175544.53204315182,-0.02001044569494248
2022-02-26 09:30:00-05:00,119265.62396209713,175544.53204315182,0.0
2022-02-28 09:30:00-05:00,118948.60220306393,175544.53204315182,-0.0026581151257293323
2022-03-01 09:30:00-05:00,118554.29092376705,175544.53204315182,-0.0033149719458134275
2022-03-02 09:30:00-05:00,118904.06268280026,175544.53204315182,0.002950308726135553
2022-03-03 09:30:00-05:00,117842.96188323971,175544.53204315182,-0.008924007940681045
2022-03-04 09:30:00-05:00,118985.28204315182,175544.53204315182,0.009693579842671829
2022-03-05 09:30:00-05:00,118985.28204315179,263189.7820431518,-2.220446049250313e-16
2022-03-07 09:30:00-05:00,119052.08612030023,263189.7820431518,0.0005614482396587572
2022-03-08 09:30:00-05:00,123036.70367401117,263189.7820431518,0.03346953156019916
2022-03-09 09:30:00-05:00,121193.01715057367,263189.7820431518,-0.014984849791834454
2022-03-10 09:30:00-05:00,122068.10571258538,263189.7820431518,0.007220618667530099
